"Address","Name","Is delegator","Avatar","Space","Ens name","Follow Count","Follows Space","Total Votes","Proposal Interaction","Proposal Interaction In Space","Proposal Interaction outside of Space","Total NFT`s","Total Rewards NFT`s","User is delegator"
"0xeEB92Cd8d52a62F2a2FD0947a37C45ACCe8dcD05","","0","","aave.eth","","6","1","77.576511374315","57","41","16","50","0","0"
"0x36d960741d2Ea0bfCCFa23838828Af528e38cD9a","","0","","aave.eth","?????‍❄.eth","0","0","77.507113331434","26","1","25","1","0","0"
"0x2e9FeDF430E53a4058d16Cc318a8a40808560C48","","0","","aave.eth","haimianbb.eth","15","1","77","182","88","94","16","0","0"
"0xcBe7009dd3D2c48Fb291a015275dB1225cBeFe98","","0","","aave.eth","ethto1w.eth","17","1","84.898959540746","209","104","105","50","0","0"
"0x8952896531e8EEAF6221eb1BF3775a234f560cd0","","0","","aave.eth","zhazhahui.eth","20","1","76.677980787185","294","114","180","39","2","0"
"0xe3af998ba2C3825C8d03cf564Baf349494d8088b","","0","","aave.eth","svcmanage.eth","10","1","76.65244333907","120","76","44","49","0","0"
"0xf818698A6f46f03190e3272D58f53B8cB3bc28E6","","0","","aave.eth","","4","1","76.638697995123","5","5","0","0","0","0"
"0xF4991707E62d78C8e2aA40A29C030A7B47A98a12","","0","","aave.eth","","0","0","76.56835","2","1","1","0","0","0"
"0x8EC2ae9971e26847bdBAc281ABab7e53Cdb06ebC","","0","","aave.eth","","9","1","76.42005","19","15","4","31","0","0"
"0x52fCf3210aD3E90cC003f8260fa082474348528F","","0","","aave.eth","lllii.eth","4","1","76.379330296215","41","38","3","0","0","0"
"0x7b032A907D7F48c49CE1dEd7F076b3305FCf5c62","","0","","aave.eth","","20","0","77.627576329367","206","135","71","50","0","0"
"0x2c123fc5C27888571CD525e8ae9b0c5ff848386D","","0","","aave.eth","","0","0","76.151927452636","65","1","64","0","0","0"
"0x724373EC8d86f490F8B52cEAE310deea86757fdb","","0","","aave.eth","","7","1","76.106666375236","4","3","1","0","0","0"
"0xB1eB72fc8e2c35b63D5C4cCc863f226701dE6D48","","0","","aave.eth","unkomanpoo.eth","20","1","76","165","76","89","48","0","0"
"0x17e071372ba2c7ec0D21030e27Db41E9Ab74b2Eb","","0","","aave.eth","0x17e07.eth","20","0","75.923232070639","290","67","223","1","0","0"
"0xf614ddC260c8E72efd5aeC92E3A4e3Ecc4C2A116","","0","","aave.eth","bonazzoli.eth","20","0","75.87926412","269","92","177","50","0","0"
"0x0929D99eD549868A302AE8504E0826B68169dB96","","0","","aave.eth","","0","0","75.8","4","4","0","0","0","0"
"0xe53959fA51F8136e31382263c5CA73504fc25708","","0","","aave.eth","0xinspiration.eth","11","1","75.24818316","142","74","68","39","0","0"
"0xc0ad5d21fF19A4E85b016BfD53cED8842995C151","","0","","aave.eth","degen24.eth","20","0","75","137","25","112","50","0","0"
"0xa8545597A94eB4AE8854D9946Ad043b6E08B5aD3","","0","","aave.eth","nowclub.eth","11","1","74.925","186","111","75","20","0","0"
"0xb42f5A41B62b52616598cfD1A0D3A01846Bfa888","","0","","aave.eth","zhouchangjun.eth","17","1","76.102786645059","243","106","137","50","2","0"
"0x3963E800370C4757ef5FA2B0127104B41cA87B50","","0","","aave.eth","fib618.eth","0","0","74.56","27","20","7","26","1","0"
"0x09eE31A9C7f999804b8FF78bf37f18b88c2De075","","0","","aave.eth","defialert.eth","11","1","76.532","136","76","60","2","0","0"
"0xeB988C3409E348544A5B6577EaA83B01990a78A6","","0","","aave.eth","","20","0","74.439354215951","297","75","222","31","0","0"
"0xCB254c4f9224D4c906A47453e76F801DE8709E96","","0","","aave.eth","itwizard.eth","3","1","80.696","131","77","54","50","0","0"
"0xD67d1FAC583a6c21781CA75CCeffD3E298e4702E","","0","","aave.eth","mistertwister007.eth","20","1","81.042087","284","133","151","29","0","0"
"0x345F9375df36dCF927BD057759bB2e2eCa1412Bf","","0","","aave.eth","blaubirds.eth","15","1","80.286265501807","150","80","70","41","1","0"
"0xCf21C3bBCc34aFa5D474cfF53752F8eE8395bf9b","","0","","aave.eth","","10","1","81.480072303459","150","124","26","50","0","0"
"0x97a1CA841B4792068932D4224681f6F6fa22C549","","0","","aave.eth","sakhee.eth","20","0","77.182189929759","574","139","435","50","0","0"
"0x09911Fb9462539cdaC6787CfB68126b8736FB984","","0","","aave.eth","aidefi.eth","3","0","74.14","26","20","6","0","0","0"
"0xbFF6bbbe6433fB86250569C8c4CAA1E0c9d36947","","0","","aave.eth","0x257a.eth","8","1","78.078","110","78","32","3","0","0"
"0xc4e5d7a810BE28Ab665992a6cBD5a6aef834Db29","","0","","aave.eth","0x1101100011011.eth","6","1","75.062","117","75","42","49","1","0"
"0x70e382cD6D6106e96E15A5c90d40AFbf32902e23","","0","","aave.eth","lmkdy.eth","7","1","74.007912560869","64","28","36","22","0","0"
"0xdae2d80e803e7e7bc279309EDE4E039788B4936D","","0","","aave.eth","bullback.eth","11","1","76","57","38","19","25","0","0"
"0xa8541E4b65bAe5a703c333970Be1Bb85f2658591","","0","","aave.eth","georgyio.eth","20","0","73.489820239419","293","67","226","50","0","0"
"0xF96dA4775776ea43c42795b116C7a6eCcd6e71b5","","0","","aave.eth","","0","0","73.430357578322","88","1","87","0","0","0"
"0x2385202C54197c5A5D007C55311C050adf9a9dc8","","0","","aave.eth","無限の住人.eth","9","1","73.184371393301","112","37","75","50","0","0"
"0xbd7dbb5886786AF713eBb1841323C528699BD92D","0xKevin","0","","aave.eth","202110.eth","20","0","74.016153047849","351","79","272","50","0","0"
"0xC1C79C6378e5A72895C8eA15fc6Dd59fFddc8dee","","0","","aave.eth","flyingcircus.eth","17","1","72.7564323413","19","3","16","12","0","0"
"0xcf7FEA15B049aB04ffD03C86F353729c8519d72E","","0","","aave.eth","","1","1","72.6807268","5","1","4","0","0","0"
"0xea6E06952e47D6B78A85a0bC7E980aaC96Ad90B8","","0","","aave.eth","125166.eth","14","1","72.508114261451","168","76","92","50","1","0"
"0x1Cf15b0846E2cE02d4531DD645Ed8EF8De057282","","0","","aave.eth","daofidad.eth","6","1","72.42","29","18","11","28","0","0"
"0x5e93941A8f3Aede7788188b6CB8092b6e57d02A6","","0","","aave.eth","","19","1","72.388525228986","66","7","59","0","0","0"
"0x8E741a4FdE352FC8CDD2112d5E93923Eb476e66D","","0","","aave.eth","99567.eth","7","1","72.03","55","35","20","37","0","0"
"0xf67068803F314A58997629109E67819C25069f18","","0","","aave.eth","pwaskoo.eth","16","1","73.000877469998","135","73","62","25","1","0"
"0x9C72C98535224c3C045a3d27ff981ED5a1d64d6e","","0","","aave.eth","xiangmm.eth","20","0","72.150095962247","561","185","376","50","1","0"
"0xCC35cd400494097AdB9abA66d9AE43A2aA3E04Cc","","0","","aave.eth","brutuscasa.eth","11","1","76.294915709196","274","183","91","28","0","0"
"0x32FF90bC3fA85D87e982d5b384A453BEd65A799d","","0","","aave.eth","hugovelaskes.eth","20","0","71.620309300559","193","92","101","50","1","0"
"0xcd5C1BB777C937d993bC5E16E48B1669bEcc77aa","","0","","aave.eth","joanneyuyu.eth","20","0","72.04860928666","551","116","435","50","1","0"
"0x2EA088d75cDc67b18D00938637CF4468B908abb8","0xkeri","0","","aave.eth","0xmayra.eth","3","0","72.322089947165","266","72","194","26","0","0"
"0xe703f231aB056eCb99C92a1232cC1020ACFC72f8","","0","","aave.eth","colborn.eth","2","0","71.116979839127","30","1","29","0","0","0"
"0xc31249BA48763dF46388BA5C4E7565d62ed4801C","","0","","aave.eth","","1","1","71.001467917739","19","1","18","0","0","0"
"0xf91d4cf33A08ABc1227CFD69FC92C2b1Df9fD23c","","0","","aave.eth","","4","1","70.47254821695","7","1","6","0","0","0"
"0xd9293636EE3Aa663fc563ADB0912B0705dAfb62c","","0","","aave.eth","tlmlit.eth","20","1","30.094355361041","1000","102","898","50","0","0"
"0x581c2fD5e6AD31C3B1059a8A48B68FC3f7f78e79","","0","","aave.eth","hi365.eth","20","1","70.1791155862","139","48","91","50","0","0"
"0x27DD36CeF3B5C2169a36a872f667eCA1D7904B43","","0","","aave.eth","lazydenteahouse.eth","12","1","70.13795348","17","7","10","12","0","0"
"0xbB9480FDB174063a2DeDF31b50A4f06aE13ed964","","0","","aave.eth","","8","1","70","22","7","15","5","0","0"
"0x0E3dF3CC15309ec1bDCE131bcDADa770490d3BfA","","0","","aave.eth","claimmore.eth","11","1","69.7","119","70","49","34","2","0"
"0x7F95D5B2AE15da8611c88aE5a33537C65C0f52eE","","0","","aave.eth","","4","1","69.666670394532","20","10","10","0","0","0"
"0x9f856fC3e2ea6D2ef7b1f030D4A8BF34556eAc5d","","0","","aave.eth","debridgefinance.eth","1","1","68.844937849826","1","1","0","0","0","0"
"0x649165b44A9ae50eAAde055E9ecD88134C8cCD62","","0","","aave.eth","kogekoge.eth","12","1","68.818158698491","86","52","34","12","0","0"
"0x7DDfFB20Bac5f1222733ca99634618695c33Cfc8","","0","","aave.eth","mordvin.eth","20","1","69.615903827878","235","91","144","25","0","0"
"0x32844a824F458f24878515923F1FA120b6b711F2","","0","","aave.eth","","15","1","68.638207622162","32","1","31","10","1","0"
"0x0f6E0FEC6695cdb9D3C7665C38AD4Cb53eEA6370","","0","","aave.eth","llvision.eth","7","1","79.07","76","38","38","30","1","0"
"0x97a8F1FA4C2a94729F2F99c053bCdb0D1Bb1d932","","0","","aave.eth","","1","1","68.504535","33","33","0","0","0","0"
"0x3426648b4cCCb33A7dF81D69993b71EF5e7207d7","","0","","aave.eth","bobaxe.eth","20","0","73.197813380448","213","153","60","41","1","0"
"0x5C47c60b0214DfeE65C5BC95Ab8fC6EAB64c94fa","","0","","aave.eth","luluup.eth","10","1","68.342430875677","24","7","17","12","0","0"
"0x742b6DE8Cb16327B68c83e1d6433174dB89FD2E0","","0","","aave.eth","","7","1","68.195563754072","15","3","12","28","1","0"
"0xb3E2322b7507f47A55019c2eAAA1e954bE99Fd9C","","0","","aave.eth","kunali.eth","14","1","68.184","263","72","191","50","0","0"
"0xa5CB97830f353683B90d872A0d4409faF4e9C428","","0","","aave.eth","sahangokbakar.eth","9","1","71.142","106","71","35","2","0","0"
"0x939BaC3bAd78752763be4Dd1Da19e8e70995A408","","0","","aave.eth","laohu77.eth","20","0","68.400495","458","180","278","50","1","0"
"0x92b58C17534BBEcd8e5Ab190058eb35Ec3E86267","","0","","aave.eth","blamemr.eth","14","1","67.8","273","113","160","39","0","0"
"0xEBCd250474C27cBaD3C56f3F34e08F97b370AC2d","ChivaritS","0","ipfs://QmTwZfFoVu4FoQENRpK1BJoP8zN9shcGbQy893TDuvjG2E","aave.eth","ibaiba.kongz.eth","20","0","68.367072106926","285","111","174","50","0","0"
"0x69dF1F59A6C0FC50eE43eD5016d28f7CF3A6D69a","","0","","aave.eth","lasair.eth","7","1","67.647455984217","98","44","54","0","0","0"
"0xca4aD39F872E89Ef23eABd5716363Fc22513E147","","0","","aave.eth","deepcryptodive.eth","12","0","67.63220611652","100","8","92","25","1","0"
"0x73064f6C1C5dad8d917782aec16aB564feB3c011","","0","","aave.eth","marijuana420.eth","20","0","73.451307531283","477","117","360","50","0","0"
"0xC960338B529e0353F570f62093Fd362B8FB55f0B","","0","","aave.eth","tjconnolly.eth","15","1","67.262575364174","7","5","2","6","0","0"
"0xfF5Db34426aCda0459cc5629a8d75F6f95c24baB","","0","","aave.eth","","5","1","67.261313","1","1","0","0","0","0"
"0x3712c3F2d2E2Bd0CecB6FA68b2E9F71d8029cc9E","","0","","aave.eth","miaou.eth","9","1","67.581912209551","361","158","203","6","1","0"
"0x9ed2C2D47703B6475F014C7aA02921A18A931A04","","0","","aave.eth","maiyanice.eth","16","1","70.031860560806","336","168","168","50","0","0"
"0xaa8BDB60eE28E7616Bfe4867f58BfE4EDF858271","","0","","aave.eth","sahho.eth","20","1","67.012296007342","176","42","134","50","0","0"
"0x9f63D8C42CD762C36BB3a63a13fdC3b7EEefa853","","0","","aave.eth","0xbrimstone.eth","7","1","66.982462633938","62","2","60","13","0","0"
"0xb2639B276120f1b47829faa327D08B654e4B8328","","0","","aave.eth","","3","1","72.673084471972","180","111","69","50","1","0"
"0x9dfaC9bbe1119Da5DcdD7b095DB40920CDE878Ef","","0","","aave.eth","","0","0","66.730848039603","2","2","0","0","0","0"
"0x159E3556d15AD0217d36EDabeA91297E59E71e0C","","0","","aave.eth","1707352401.eth","15","1","67.098275819624","172","84","88","17","0","0"
"0xd33eFC59A54ce45Ef1160958C356E8343c55A341","","0","","aave.eth","65459.eth","20","0","67.517788119666","347","50","297","50","0","0"
"0xc275CA86af116025345EC1248281843450132B65","","0","","aave.eth","erc22.eth","13","1","69.138","87","69","18","0","0","0"
"0x810d3AABbBf8CbCFf5C256f2B0621c4941f8B139","","0","","aave.eth","malt001.eth","20","0","65.94","321","60","261","50","0","0"
"0x07557E561E7baA14BC8ac7040271AA1443d566e9","","0","","aave.eth","ben-b.eth","11","1","65.86011089864","95","36","59","50","2","0"
"0xB554EFfB99bdb71582418b720a64Fe6994980bBF","","0","","aave.eth","ximei.eth","6","1","67.914","41","33","8","22","0","0"
"0x3437462e36eDA6b43bdD136453cce060FC3EF559","","0","","aave.eth","","3","1","65.81496244","4","4","0","18","0","0"
"0x1b541C50B42d65040fC51197F0C6277dFa96dF0F","","0","","aave.eth","","0","0","65.684779158396","4","1","3","3","0","0"
"0xb1C11ecAF7B984cc71A9A3eaA4A093b93386998f","","0","ipfs://bafkreihbvflx6d5qhm4lq4e5osorsisd6722wbevihwduokwnpg2vhh42e","aave.eth","dk0411.eth","16","0","65.6","140","53","87","21","0","0"
"0xfbdc0e9522c9d8d40438d2C247Bfa43DD5915864","","0","","aave.eth","kaydee.trickypixels.eth","20","1","67.680059549765","424","160","264","50","0","0"
"0xd5bb63092803F809556f7B7A09b663d40A8F1179","","0","","aave.eth","","5","1","65.460835795524","72","19","53","31","2","0"
"0xA46c4142c57C34b96B675E1b16c7E6FeD9319B48","","0","","aave.eth","shikong.eth","6","1","67.254","39","33","6","24","0","0"
"0x4694b949df0417b1202A092D5D55ECB0993aFB24","","0","","aave.eth","","0","0","65.214352773726","20","3","17","0","0","0"
"0xddecf9CB595DEe34e51cBBDE7CdF32526A73035E","","0","","aave.eth","ethto100k.eth","4","1","65.100000500559","45","31","14","5","0","0"
"0x35D5A45918A1Fb518dC4F749B2e3dfEb4eeE7a4a","","0","","aave.eth","brokenman.eth","10","1","72.511734","156","71","85","50","0","0"
"0xcC0d8f409B149b92c089B5a9177331338671501c","","0","","aave.eth","54460.eth","20","0","64.87434128833","518","99","419","50","0","0"
"0x38318f24010390C1e2BD8B78cfd9fFF02555B775","","0","","aave.eth","dozensof.eth","13","1","64.619082454714","3","2","1","2","0","0"
"0x0D247Ecfaa15273B3f44502072447d153799C911","","0","","aave.eth","","0","0","64.344841871504","2","2","0","0","0","0"
"0xa841791F529F46755e129B0e16eC624e28f4c1cE","","0","","aave.eth","fxdex.eth","10","1","64.128","89","64","25","1","0","0"
"0x279930d09C521c503d10cf4Cb0021E8b1CC36042","","0","","aave.eth","misshodl.eth","4","1","64.113559033998","4","4","0","0","0","0"
"0x4F4538e2553C61BCE747f73C5fE8133D4B383Dda","","0","","aave.eth","","9","1","64.102182524836","51","2","49","0","0","0"
"0x39A8868a75983D402abCd373797287827C08eed7","","0","","aave.eth","gamefidad.eth","6","1","63.84","25","16","9","26","0","0"
"0xA9e94D38c8E673Ab206a906E1f0a9513DB108832","","0","","aave.eth","","7","1","63.7688223","25","10","15","2","0","0"
"0xD2602C7bDFC9F413974e944280BbFae275d1B1b6","BHARAT","0","","aave.eth","bkhirapara.eth","20","0","68.370650106956","598","189","409","50","0","0"
"0x9517DD3573A349AeCaba61b67fa22d74aB2E7460","","0","ipfs://bafkreic4enyaodxn3i5uq2gvcxsw6gxrlauhijhcrxgcwr3bkvcv6xjtde","aave.eth","","5","1","63.514064124977","58","5","53","0","0","0"
"0x9c52dC78bd84007bF63987806f0aeEece0ef14a6","","0","","aave.eth","","0","0","63.439289386831","18","1","17","0","0","0"
"0x664A59aC3523F3d4f0B56a6494193Cd4e9ceEa4D","","0","","aave.eth","dearsupp.eth","20","1","63.42477816","144","59","85","19","0","0"
"0x991eEea3BC88F5af8574296bCbF85764054e9773","","0","","aave.eth","airdropyuzu.eth","20","0","64.12063203","234","63","171","50","0","0"
"0xf5DC303A0517bb65170e1f2313AF46915582b52D","","0","","aave.eth","pekorach.eth","18","1","63.060142850582","299","60","239","50","1","0"
"0xBE04229353Fd3948Ed8DE19CA1665002c368773C","","0","","aave.eth","","8","1","62.993661999707","95","62","33","9","0","0"
"0x9E653Cdedb19674cBe557ac4af6a350001da2688","","0","","aave.eth","securepayment.eth","1","0","62.925751447548","52","8","44","1","0","0"
"0xb32d8181eb90D5F7cdE4d3da574f484F5EA17081","Kwai","0","ipfs://bafkreiexbw3lhzkarnhveysvpvjvlccaehcm45plkyx4xatq76lzpa7bim","aave.eth","0xkwai.eth","9","1","78.634089739843","44","30","14","50","0","0"
"0x38B96c2ca4058E0D5081D2b2F43a552A03D6Bc6c","","0","","aave.eth","vwxyz-lens.eth","4","1","62.82","29","18","11","27","0","0"
"0x755DB522b5768EA5b7BF459ed5Af2181A5350ba5","","0","","aave.eth","joey1101.eth","11","1","62.72","225","128","97","28","1","0"
"0x2BBc8FC8DF4B96Bb0Ab8090C15e0128176328465","","0","","aave.eth","vadfy.eth","20","0","62.638978738038","290","62","228","50","0","0"
"0x58358226fEa7b2dA377B2170AC4059d4f34BdeF2","","0","","aave.eth","","17","1","62.524532841492","50","40","10","0","0","0"
"0xffA516e5cD331dD7C99e5457F7076F3276E303c9","The Stark","0","ipfs://bafkreib5ohauef4qtdyan2vcicbyb74p264pzfqnfhnhdgolrkxwpeajzu","aave.eth","","6","1","62.51817939","4","3","1","0","0","0"
"0x9d2BeEa6625c1991C796c498B93842d9E09cb6d6","","0","","aave.eth","xxxyyyxxx.eth","16","1","62.442","119","51","68","22","2","0"
"0xBAE8ECa7740719AED4e3bEe50b5D35d8cF21E77A","","0","","aave.eth","wangtracy.eth","0","0","62.164336680589","2","1","1","3","0","0"
"0x833d2954aAFA166692d24586dAb6F81F9aA42193","","0","","aave.eth","","5","1","75.141068408961","102","63","39","0","0","0"
"0x5Cb3CBa7AA6E292005b508f8156341591E18a9b1","","0","","aave.eth","jdcox.eth","20","0","62.004655232233","149","67","82","50","0","0"
"0x27Bc825111a9aAe88b92A36847B1b6Fe67DF9Ac1","","0","","aave.eth","readandwrite.eth","0","0","64","72","32","40","50","0","0"
"0xCc44Ff5B06A6ab656E7C6E970A77d74356cDF04c","","0","","aave.eth","freedonate.eth","0","0","64","71","32","39","50","0","0"
"0x9b616Ac1D31F17Be9B23560d93699cA7732e2808","","0","","aave.eth","lkcho.eth","20","0","61.91883063156","199","4","195","50","0","0"
"0x2ba7F536fF0A4a043C2f3c25163F0384681657e8","","0","","aave.eth","","9","1","61.805095811896","140","13","127","0","0","0"
"0x7F248e4301F5A16B2a8289989584A509f7157845","","0","","aave.eth","robodefi.eth","20","0","67.1070182971","137","16","121","2","1","0"
"0x8449264E10F4181fB1e9218ec9b073a298fAF9D8","","0","","aave.eth","","8","1","61.258422250114","26","1","25","4","0","0"
"0x538e279e3b9bC9D5f6b15BBae04A1248575947a5","","0","","aave.eth","beeuurrk.eth","10","1","61.056450773276","33","20","13","0","0","0"
"0xb08F95dbC639621DbAf48A472AE8Fce0f6f56a6e","","0","","aave.eth","monomesa.eth","0","0","61.039998816414","97","2","95","19","0","0"
"0xc09a20d5b5D1c2aad411d0116Df665B746aD15C6","","0","","aave.eth","0x-40.eth","20","1","60.97602147719","299","74","225","45","2","0"
"0x9730299b10A30bDbAF81815c99b4657c685314AB","Litepiglet","0","ipfs://bafkreicd2n6kw67fgbqdunfswi6glkjcz6mwri2gt375uwd3ummoeuxldy","aave.eth","","7","1","68.221554166823","181","29","152","13","0","0"
"0x6C4a6628EF83594FFAeCD21Ad36A85203c05f0A6","","0","","aave.eth","marcomr.eth","3","1","60.959340029892","8","3","5","8","0","0"
"0x4849726d23bF5FEc06E97Ed58B1684129b35c5bA","","0","","aave.eth","colossinge.eth","10","1","60.845457601578","90","4","86","12","0","0"
"0xeD7e736851Bc65967A65cf1134300C27F39b7648","","0","","aave.eth","rossonerii.eth","20","0","60.843575875732","495","128","367","50","2","0"
"0x4Ec6a271246e63A44fe7468b3c2821c1d7861E21","","0","","aave.eth","","0","0","60.438264438205","1","1","0","0","0","0"
"0x51e019aC4eDB064E6712754605Dc472D25a877C6","","0","","aave.eth","","5","1","60.352349","59","43","16","0","0","0"
"0x96a731558b11227C8E83Ab850CBDDeB9c8F4C283","","0","","aave.eth","","3","1","60.31619994","10","6","4","0","0","0"
"0x0c9F37F77bEA2C6E6F15c1A8C4d7316a3ee7408B","","0","","aave.eth","rabbit440.eth","17","1","66.323755099182","218","66","152","49","0","0"
"0x5be28e441F325D8B005839fD69695884f11da063","","0","","aave.eth","","2","0","60.049040187962","72","4","68","0","0","0"
"0x0E77BAa40D0D491A9923FD319cD35A095f898a49","ravi1986.eth","0","ipfs://bafkreibdsox6um2n63qsn5zlvvltsv7joljiusbu3lfjhhnmwigempfysq","aave.eth","ravi1986.eth","20","0","60.0414","184","60","124","50","2","0"
"0x8C1B6402a411E323FB0a8c05f7Be24e570E2A13e","","0","","aave.eth","coo1.eth","20","1","60.026955735166","285","89","196","50","0","0"
"0x3A7AAf9ef3A9ca1F2a9C8F993A97042459482124","","0","","aave.eth","","0","0","60.000127181788","1","1","0","0","0","0"
"0x26b4b07E88f3cD461797e8355125C7B2467E1B74","","0","","aave.eth","fluxty.eth","6","1","60","14","12","2","0","0","0"
"0x5E4db3f9811974246080Cc663726E465de27Cdc3","","0","","aave.eth","浪客行2046.eth","12","1","59.857951222514","117","40","77","50","0","0"
"0xcEbFbd059F4b661077885C69c026BdbC8E67200a","","0","","aave.eth","tengxun888.eth","20","0","59.469923879853","147","55","92","30","2","0"
"0x8716eCA6Ac4a59DaB9aBbD95a4a47cCA5334063a","","0","","aave.eth","fil00dl.eth","10","1","59.448","34","12","22","44","0","0"
